50
57
2336
48 49
47 49
46 48
45 46
45 47
44 45
43 44
42 43
41 42
40 41
39 40
38 39
37 39
36 39
35 36
35 37
34 35
33 34
33 38
32 33
31 32
30 31
29 30
28 29
27 29
26 28
25 26
25 27
24 25
23 24
22 23
21 22
20 21
19 20
18 20
17 18
17 19
16 18
15 16
15 17
14 15
13 14
12 15
11 12
11 13
10 11
9 11
8 9
7 8
6 7
6 10
5 6
4 5
3 4
2 3
1 2
0 1
44 39 73
39 45 34
45 39 29
39 46 65
46 39 36
39 47 94
47 39 16
39 48 41
48 39 36
39 49 87
49 39 54
40 42 98
42 40 6
40 43 98
43 40 27
40 44 94
44 40 31
40 45 93
45 40 87
40 46 44
46 40 49
40 47 33
47 40 65
40 48 59
48 40 79
40 49 30
49 40 95
41 43 56
43 41 99
41 44 24
44 41 54
41 45 22
45 41 63
41 46 54
46 41 51
41 47 26
47 41 49
41 48 80
48 41 73
41 49 59
49 41 58
42 44 77
44 42 65
42 45 35
45 42 69
42 46 72
46 42 90
42 47 14
47 42 88
42 48 12
48 42 62
42 49 35
49 42 16
43 45 7
45 43 3
43 46 82
46 43 47
43 47 57
47 43 19
43 48 69
48 43 86
43 49 30
49 43 13
44 46 77
46 44 15
44 47 78
47 44 44
44 48 22
48 44 1
44 49 65
49 44 32
45 48 62
48 45 67
45 49 23
49 45 42
46 47 95
47 46 16
46 49 29
49 46 68
47 48 85
48 47 76
