50
71
2262
1 6
1 12
1 39
1 41
2 16
2 21
2 23
2 32
2 35
3 34
5 14
5 37
5 40
5 48
8 20
8 29
10 34
11 23
17 20
17 33
17 48
18 6
20 23
25 6
26 16
26 32
26 34
26 37
26 39
26 45
26 47
27 7
27 11
27 14
27 39
27 40
27 41
27 44
27 45
28 23
28 32
28 35
28 39
28 41
28 48
32 6
35 6
37 23
42 7
42 11
42 20
42 29
42 34
42 41
42 48
43 37
43 40
43 48
44 6
44 29
44 34
44 37
44 48
45 18
45 23
45 35
45 48
46 34
47 23
47 41
47 48
43 49 94
49 43 19
44 45 10
45 44 19
44 46 20
46 44 36
44 47 78
47 44 89
44 49 94
49 44 11
45 46 24
46 45 7
45 47 81
47 45 37
45 49 87
49 45 98
46 47 30
47 46 56
46 48 32
48 46 54
46 49 26
49 46 61
47 49 86
49 47 59
48 49 79
49 48 70
