50
29
2364
0 45
1 2
1 45
2 16
2 41
4 20
6 13
7 42
8 43
9 44
10 40
11 21
12 30
13 32
14 26
15 47
15 49
16 23
16 27
18 38
18 42
19 21
20 27
20 41
22 37
23 24
28 47
32 39
35 40
45 32 1933
32 46 103
46 32 797
32 47 2088
47 32 746
32 48 2497
48 32 2358
32 49 183
49 32 2417
33 34 277
34 33 775
33 35 1040
35 33 438
33 36 2271
36 33 983
33 37 898
37 33 1993
33 38 240
38 33 306
33 39 457
39 33 417
33 40 1937
40 33 119
33 41 1378
41 33 1351
33 42 1376
42 33 339
33 43 579
43 33 1589
33 44 1573
44 33 2129
33 45 2016
45 33 1610
33 46 2288
46 33 1852
33 47 79
47 33 2319
33 48 1409
48 33 2481
33 49 2405
49 33 107
34 35 644
35 34 45
34 36 973
36 34 1647
34 37 2282
37 34 877
34 38 268
38 34 853
34 39 2331
39 34 984
34 40 1558
40 34 25
34 41 457
41 34 281
34 42 12
42 34 2172
34 43 2477
43 34 2290
34 44 1746
44 34 2157
34 45 2169
45 34 2132
34 46 2076
46 34 890
34 47 654
47 34 472
34 48 2499
48 34 2268
34 49 1363
49 34 1329
35 36 1641
36 35 1461
35 37 2053
37 35 1507
35 38 1585
38 35 488
35 39 2073
39 35 979
35 41 1443
41 35 2282
35 42 259
42 35 2168
35 43 2096
43 35 965
35 44 516
44 35 1465
35 45 368
45 35 782
35 46 273
46 35 492
35 47 509
47 35 90
35 48 1821
48 35 1423
35 49 796
49 35 419
36 37 913
37 36 837
36 38 1697
38 36 312
36 39 2195
39 36 1427
36 40 2084
40 36 399
36 41 402
41 36 39
36 42 1965
42 36 2356
36 43 536
43 36 305
36 44 835
44 36 238
36 45 1955
45 36 1556
36 46 2164
46 36 1151
36 47 752
47 36 407
36 48 2307
48 36 1059
36 49 425
49 36 1693
37 38 888
38 37 1789
37 39 413
39 37 1309
37 40 1641
40 37 1659
37 41 2414
41 37 1934
37 42 241
42 37 63
37 43 2154
43 37 151
37 44 2029
44 37 2190
37 45 1382
45 37 1222
37 46 528
46 37 996
37 47 511
47 37 2454
37 48 2263
48 37 648
37 49 2381
49 37 585
38 39 109
39 38 965
38 40 2326
40 38 123
38 41 329
41 38 1893
38 42 1423
42 38 840
38 43 2390
43 38 1385
38 44 2045
44 38 988
38 45 1286
45 38 1346
38 46 2067
46 38 149
38 47 26
47 38 634
38 48 1738
48 38 2496
38 49 2449
49 38 2378
39 40 749
40 39 2408
39 41 1179
41 39 390
39 42 1822
42 39 1683
39 43 1687
43 39 1593
39 44 400
44 39 2195
39 45 840
45 39 1911
39 46 2310
46 39 2320
39 47 1609
47 39 216
39 48 2093
48 39 2422
39 49 548
49 39 2171
40 41 1997
41 40 2006
40 42 244
42 40 330
40 43 2386
43 40 2208
40 44 1205
44 40 1992
40 45 396
45 40 812
40 46 1187
46 40 2049
40 47 663
47 40 2185
40 48 1077
48 40 641
40 49 741
49 40 2100
41 42 245
42 41 1160
41 43 2172
43 41 561
41 44 2253
44 41 723
41 45 1993
45 41 524
41 46 464
46 41 2074
41 47 1857
47 41 1628
41 48 2453
48 41 1866
41 49 33
49 41 764
42 43 1970
43 42 1705
42 44 945
44 42 4
42 45 1917
45 42 1570
42 46 1257
46 42 333
42 47 1532
47 42 1409
42 48 44
48 42 376
42 49 1711
49 42 2353
43 44 256
44 43 433
43 45 942
45 43 213
43 46 1957
46 43 1097
43 47 1035
47 43 799
43 48 2145
48 43 1145
43 49 581
49 43 489
44 45 2437
45 44 147
44 46 954
46 44 654
44 47 2366
47 44 1818
44 48 2061
48 44 1875
44 49 922
49 44 2469
45 46 2131
46 45 1226
45 47 2199
47 45 1148
45 48 607
48 45 133
45 49 1180
49 45 542
46 47 2289
47 46 1987
46 48 339
48 46 762
46 49 1429
49 46 964
47 48 1847
48 47 717
47 49 1863
49 47 2195
48 49 2488
49 48 716

